10,8326,2.5429
10,9341,2.5429
10,6168,2.5425
10,6345,2.5425
10,6727,2.5425
10,6828,2.5425
10,7180,2.5425
10,8022,2.5425
10,8044,2.5425
10,8738,2.5425
10,9827,2.5425
10,6426,2.4985
10,9048,2.4985
10,9320,2.4985
10,5489,2.3979
10,6671,2.3979
10,6998,2.3979
10,5014,2.3089
10,5360,2.3089
10,5950,2.3089
10,6042,2.3089
10,6383,2.3089
10,6912,2.3089
10,6981,2.3089
10,7046,2.3089
10,7401,2.3089
10,7481,2.3089
10,7483,2.3089
10,8021,2.3089
10,9090,2.3089
10,9896,2.3089
10,6327,2.2624
10,8256,2.2624
10,5244,2.2394
10,5245,2.2394
10,5720,2.2394
10,7418,2.2394
10,7565,2.2394
10,8526,2.2394
10,8916,2.2394
10,9040,2.2394
10,9184,2.2394
10,9464,2.2394
10,9894,2.2394
10,9938,2.2394
10,9939,2.2394
10,9986,2.2394
10,6446,1.9927
10,6529,1.9927
10,6608,1.9927
10,7051,1.9927
10,7433,1.9927
10,7479,1.9927
10,7808,1.9927
10,9239,1.9927
10,9427,1.9927
10,9518,1.9927
10,5243,1.7212
10,5394,1.7212
10,5404,1.7212
10,5478,1.7212
10,5944,1.7212
10,5948,1.7212
10,6185,1.7212
10,6254,1.7212
10,6458,1.7212
10,6878,1.7212
10,6989,1.7212
10,7302,1.7212
10,7498,1.7212
10,7566,1.7212
10,7567,1.7212
10,7680,1.7212
10,7694,1.7212
10,7860,1.7212
10,7903,1.7212
10,8250,1.7212
10,8306,1.7212
10,8368,1.7212
10,8523,1.7212
10,8525,1.7212
10,8630,1.7212
10,8844,1.7212
10,9057,1.7212
10,9122,1.7212
10,9183,1.7212
10,9189,1.7212
10,9253,1.7212
10,9608,1.7212
10,9609,1.7212
10,9691,1.7212
10,9841,1.7212
10,9879,1.7212
10,5129,1.6161
10,8652,1.6161
10,7289,1.5546
10,5021,1.5317
10,5031,1.5317
10,5032,1.5317
10,5187,1.5317
